zona_eleitoral,codigo_zona_eleitoral,estado,municipio,codigo_municipio
0026,26,SE,SANTA ROSA DE LIMA,32298
0015,15,SE,SANTANA DO SÃO FRANCISCO,31003
0011,11,SE,SANTO AMARO DAS BROTAS,32310
0022,22,SE,SIMÃO DIAS,32417
0005,5,SE,SIRIRI,32433
0021,21,SE,SÃO CRISTÓVÃO,32336
0024,24,SE,SÃO DOMINGOS,32352
0019,19,SE,SÃO FRANCISCO,32379
0017,17,SE,SÃO MIGUEL DO ALEIXO,32395
0019,19,SE,TELHA,32450
0023,23,SE,TOBIAS BARRETO,32476
0030,30,SE,TOMAR DO GERU,32492
0035,35,SE,UMBAÚBA,32514
0157,157,SP,ADAMANTINA,61018
0064,64,SP,ADOLFO,61034
0122,122,SP,AGUAÍ,61050
0007,7,SP,AGUDOS,61131
0052,52,SP,ALAMBARI,61581
0182,182,SP,ALFREDO MARCONDES,61158
0080,80,SP,ALTAIR,61174
0202,202,SP,ALTINÓPOLIS,61190
0289,289,SP,ALTO ALEGRE,61212
0131,131,SP,ALUMÍNIO,61220
0047,47,SP,ALVINLÂNDIA,61298
0158,158,SP,AMERICANA,61310
0384,384,SP,AMERICANA,61310
0008,8,SP,AMPARO,61379
0239,239,SP,AMÉRICO BRASILIENSE,61336
0138,138,SP,AMÉRICO DE CAMPOS,61352
0245,245,SP,ANALÂNDIA,61395
0009,9,SP,ANDRADINA,61417
0215,215,SP,ANGATUBA,61433
0041,41,SP,ANHEMBI,61450
0182,182,SP,ANHUMAS,61476
0190,190,SP,APARECIDA,61492
0232,232,SP,APARECIDA D&apos;OESTE,61514
0010,10,SP,APIAÍ,61530
0050,50,SP,ARAMINA,61590
0301,301,SP,ARANDU,61611
0018,18,SP,ARAPEÍ,61646
0013,13,SP,ARARAQUARA,61638
0385,385,SP,ARARAQUARA,61638
0014,14,SP,ARARAS,61654
0131,131,SP,ARAÇARIGUAMA,61263
0299,299,SP,ARAÇATUBA,61557
0011,11,SP,ARAÇATUBA,61557
0294,294,SP,ARAÇOIABA DA SERRA,61573
0143,143,SP,ARCO-ÍRIS,62065
0300,300,SP,AREALVA,61670
0042,42,SP,AREIAS,61697
0129,129,SP,AREIÓPOLIS,61719
0111,111,SP,ARIRANHA,61735
0075,75,SP,ARTUR NOGUEIRA,61751
0335,335,SP,ARUJÁ,61778
0427,427,SP,ASPÁSIA,61522
0015,15,SP,ASSIS,61794
0016,16,SP,ATIBAIA,61816
0225,225,SP,AURIFLAMA,61832
0289,289,SP,AVANHANDAVA,61875
0017,17,SP,AVARÉ,61891
0300,300,SP,AVAÍ,61859
0126,126,SP,BADY BASSITT,61913
0095,95,SP,BALBINOS,61930
0018,18,SP,BANANAL,61972
0289,289,SP,BARBOSA,61999
0019,19,SP,BARIRI,62030
0200,200,SP,BARRA BONITA,62057
0010,10,SP,BARRA DO CHAPÉU,61360
0228,228,SP,BARRA DO TURVO,62073
0021,21,SP,BARRETOS,62090
0135,135,SP,BARRINHA,62111
0386,386,SP,BARUERI,62138
0199,199,SP,BARUERI,62138
0056,56,SP,BARÃO DE ANTONINA,62014
0184,184,SP,BASTOS,62154
0022,22,SP,BATATAIS,62170
0023,23,SP,BAURU,62197
0300,300,SP,BAURU,62197
0387,387,SP,BAURU,62197
0024,24,SP,BEBEDOURO,62219
0146,146,SP,BENTO DE ABREU,62235
0114,114,SP,BERNARDINO DE CAMPOS,62251
0272,272,SP,BERTIOGA,61280
0210,210,SP,BILAC,62278
0025,25,SP,BIRIGUI,62294
0319,319,SP,BIRITIBA MIRIM,62316
0107,107,SP,BOA ESPERANÇA DO SUL,62332
0241,241,SP,BOCAINA,62359
0041,41,SP,BOFETE,62375
0369,369,SP,BOITUVA,62391
0016,16,SP,BOM JESUS DOS PERDÕES,62413
0057,57,SP,BOM SUCESSO DE ITARARÉ,61786
0086,86,SP,BORACÉIA,62456
0055,55,SP,BORBOREMA,62472
0161,161,SP,BOREBI,61026
0012,12,SP,BORÁ,62430
0026,26,SP,BOTUCATU,62499
0298,298,SP,BRAGANÇA PAULISTA,62510
0027,27,SP,BRAGANÇA PAULISTA,62510
0289,289,SP,BRAÚNA,62553
0025,25,SP,BREJO ALEGRE,62081
0204,204,SP,BRODOWSKI,62570
0028,28,SP,BROTAS,62596
0053,53,SP,BURI,62618
0214,214,SP,BURITAMA,62634
0050,50,SP,BURITIZAL,62650
0072,72,SP,BÁLSAMO,61956
0059,59,SP,CABREÚVA,62693
0159,159,SP,CABRÁLIA PAULISTA,62677
0145,145,SP,CACHOEIRA PAULISTA,62731
0030,30,SP,CACONDE,62758
0031,31,SP,CAFELÂNDIA,62774
0167,167,SP,CAIABU,62790
0192,192,SP,CAIEIRAS,62812
0102,102,SP,CAIUÁ,62839
0354,354,SP,CAJAMAR,62855
0228,228,SP,CAJATI,61484
0171,171,SP,CAJOBI,62871
0032,32,SP,CAJURU,62898
0215,215,SP,CAMPINA DO MONTE ALEGRE,61506
0379,379,SP,CAMPINAS,62910
0380,380,SP,CAMPINAS,62910
0378,378,SP,CAMPINAS,62910
0033,33,SP,CAMPINAS,62910
0274,274,SP,CAMPINAS,62910
0423,423,SP,CAMPINAS,62910
0275,275,SP,CAMPINAS,62910
0344,344,SP,CAMPO LIMPO PAULISTA,62936
0035,35,SP,CAMPOS DO JORDÃO,62952
0083,83,SP,CAMPOS NOVOS PAULISTA,62979
0036,36,SP,CANANÉIA,62995
0068,68,SP,CANAS,62103
0313,313,SP,CANITAR,61344
0140,140,SP,CAPELA DO ALTO,63070
0038,38,SP,CAPIVARI,63096
0037,37,SP,CAPÃO BONITO,63053
0206,206,SP,CARAGUATATUBA,63118
0388,388,SP,CARAPICUÍBA,63134
0303,303,SP,CARAPICUÍBA,63134
0224,224,SP,CARDOSO,63150
0039,39,SP,CASA BRANCA,63177
0009,9,SP,CASTILHO,63215
0040,40,SP,CATANDUVA,63231
0179,179,SP,CATIGUÁ,63258
0029,29,SP,CAÇAPAVA,62715
0312,312,SP,CEDRAL,63274
0205,205,SP,CERQUEIRA CÉSAR,63290
0355,355,SP,CERQUILHO,63312
0355,355,SP,CESÁRIO LANGE,63339
0244,244,SP,CHARQUEADA,63355
0313,313,SP,CHAVANTES,63371
0025,25,SP,CLEMENTINA,63398
0178,178,SP,COLINA,63410
0021,21,SP,COLÔMBIA,63436
0075,75,SP,CONCHAL,63452
0041,41,SP,CONCHAS,63479
0243,243,SP,CORDEIRÓPOLIS,63495
0025,25,SP,COROADOS,63517
0236,236,SP,CORONEL MACEDO,63533
0245,245,SP,CORUMBATAÍ,63550
0138,138,SP,COSMORAMA,63592
0360,360,SP,COSMÓPOLIS,63576
0227,227,SP,COTIA,63614
0286,286,SP,COTIA,63614
0293,293,SP,CRAVINHOS,63630
0240,240,SP,CRISTAIS PAULISTA,63657
0042,42,SP,CRUZEIRO,63690
0290,290,SP,CRUZÁLIA,63673
0119,119,SP,CUBATÃO,63711
0043,43,SP,CUNHA,63738
0032,32,SP,CÁSSIA DOS COQUEIROS,63193
0226,226,SP,CÂNDIDO MOTA,63010
0139,139,SP,CÂNDIDO RODRIGUES,63037
0044,44,SP,DESCALVADO,63754
0329,329,SP,DIADEMA,63770
0222,222,SP,DIADEMA,63770
0426,426,SP,DIADEMA,63770
0152,152,SP,DIRCE REIS,61123
0229,229,SP,DIVINOLÂNDIA,63797
0170,170,SP,DOBRADA,63819
0241,241,SP,DOIS CÓRREGOS,63835
0233,233,SP,DOLCINÓPOLIS,63851
0107,107,SP,DOURADO,63878
0149,149,SP,DRACENA,63894
0159,159,SP,DUARTINA,63916
0293,293,SP,DUMONT,63932
0015,15,SP,ECHAPORÃ,63959
0148,148,SP,ELDORADO,63975
0358,358,SP,ELIAS FAUSTO,63991
0040,40,SP,ELISIÁRIO,61760
0171,171,SP,EMBAÚBA,61182
0341,341,SP,EMBU DAS ARTES,64017
0391,391,SP,EMBU DAS ARTES,64017
0370,370,SP,EMBU-GUAÇU,64033
0165,165,SP,EMILIANÓPOLIS,61387
0075,75,SP,ENGENHEIRO COELHO,61689
0091,91,SP,ESPÍRITO SANTO DO PINHAL,68659
0114,114,SP,ESPÍRITO SANTO DO TURVO,61140
0216,216,SP,ESTIVA GERBI,61662
0233,233,SP,ESTRELA D&apos;OESTE,64050
0261,261,SP,ESTRELA DO NORTE,64076
0330,330,SP,EUCLIDES DA CUNHA PAULISTA,61000
0234,234,SP,FARTURA,64092
0139,139,SP,FERNANDO PRESTES,64130
0150,150,SP,FERNANDÓPOLIS,64114
0047,47,SP,FERNÃO,62286
0401,401,SP,FERRAZ DE VASCONCELOS,64157
0196,196,SP,FLORA RICA,64173
0162,162,SP,FLOREAL,64190
0290,290,SP,FLORÍNEA,64238
0157,157,SP,FLÓRIDA PAULISTA,64211
0046,46,SP,FRANCA,64254
0291,291,SP,FRANCA,64254
0367,367,SP,FRANCISCO MORATO,64270
0192,192,SP,FRANCO DA ROCHA,64297
0210,210,SP,GABRIEL MONTEIRO,64319
0047,47,SP,GARÇA,64351
0162,162,SP,GASTÃO VIDIGAL,64378
0013,13,SP,GAVIÃO PEIXOTO,62308
0225,225,SP,GENERAL SALGADO,64394
0297,297,SP,GETULINA,64416
0289,289,SP,GLICÉRIO,64432
0297,297,SP,GUAIMBÊ,64475
0297,297,SP,GUAIÇARA,64459
0037,37,SP,GUAPIARA,64530
0312,312,SP,GUAPIAÇU,64513
0080,80,SP,GUARACI,64599
0302,302,SP,GUARANI D&apos;OESTE,64610
0031,31,SP,GUARANTÃ,64637
0151,151,SP,GUARARAPES,64653
0319,319,SP,GUARAREMA,64670
0048,48,SP,GUARATINGUETÁ,64696
0153,153,SP,GUARAÇAÍ,64572
0140,140,SP,GUAREÍ,64718
0197,197,SP,GUARIBA,64734
0212,212,SP,GUARUJÁ,64750
0310,310,SP,GUARUJÁ,64750
0393,393,SP,GUARULHOS,64777
0394,394,SP,GUARULHOS,64777
0395,395,SP,GUARULHOS,64777
0176,176,SP,GUARULHOS,64777
0185,185,SP,GUARULHOS,64777
0278,278,SP,GUARULHOS,64777
0279,279,SP,GUARULHOS,64777
0060,60,SP,GUARÁ,64556
0293,293,SP,GUATAPARÁ,61107
0169,169,SP,GUAÍRA,64491
0225,225,SP,GUZOLÂNDIA,64793
0047,47,SP,GÁLIA,64335
0184,184,SP,HERCULÂNDIA,64815
0075,75,SP,HOLAMBRA,61743
0361,361,SP,HORTOLÂNDIA,61727
0049,49,SP,IACANGA,64831
0184,184,SP,IACRI,64858
0205,205,SP,IARAS,61085
0410,410,SP,IBATÉ,64874
0083,83,SP,IBIRAREMA,64912
0179,179,SP,IBIRÁ,64890
0049,49,SP,IBITINGA,64939
0191,191,SP,IBIÚNA,64955
0078,78,SP,ICÉM,64971
0106,106,SP,IEPÊ,64998
0050,50,SP,IGARAPAVA,65030
0115,115,SP,IGARATÁ,65056
0200,200,SP,IGARAÇU DO TIETÊ,65013
0051,51,SP,IGUAPE,65072
0051,51,SP,ILHA COMPRIDA,62006
0368,368,SP,ILHA SOLTEIRA,61204
0132,132,SP,ILHABELA,65099
0211,211,SP,INDAIATUBA,65110
0071,71,SP,INDIANA,65137
0302,302,SP,INDIAPORÃ,65153
0069,69,SP,INÚBIA PAULISTA,65170
0114,114,SP,IPAUSSU,65196
0369,369,SP,IPERÓ,65218
0245,245,SP,IPEÚNA,65234
0312,312,SP,IPIGUÁ,62243
0148,148,SP,IPORANGA,65250
0123,123,SP,IPUÃ,65277
0243,243,SP,IRACEMÁPOLIS,65293
0196,196,SP,IRAPURU,65331
0207,207,SP,IRAPUÃ,65315
0053,53,SP,ITABERÁ,65358
0079,79,SP,ITAJOBI,65390
0019,19,SP,ITAJU,65412
0189,189,SP,ITANHAÉM,65439
0010,10,SP,ITAOCA,61603
0201,201,SP,ITAPECERICA DA SERRA,65455
0052,52,SP,ITAPETININGA,65471
0053,53,SP,ITAPEVA,65498
0359,359,SP,ITAPEVI,65510
0054,54,SP,ITAPIRA,65536
0010,10,SP,ITAPIRAPUÃ PAULISTA,61948
0056,56,SP,ITAPORANGA,65579
0368,368,SP,ITAPURA,65617
0241,241,SP,ITAPUÍ,65595
0419,419,SP,ITAQUAQUECETUBA,65633
0377,377,SP,ITAQUAQUECETUBA,65633
0057,57,SP,ITARARÉ,65650
0295,295,SP,ITARIRI,65676
0058,58,SP,ITATIBA,65692
0026,26,SP,ITATINGA,65714
0301,301,SP,ITAÍ,65374
0245,245,SP,ITIRAPINA,65730
0046,46,SP,ITIRAPUÃ,65757
0039,39,SP,ITOBI,65773
0059,59,SP,ITU,65790
0065,65,SP,ITUPEVA,65811
0060,60,SP,ITUVERAVA,65838
0055,55,SP,ITÁPOLIS,65552
0178,178,SP,JABORANDI,65854
0061,61,SP,JABOTICABAL,65870
0062,62,SP,JACAREÍ,65897
0396,396,SP,JACAREÍ,65897
0072,72,SP,JACI,65919
0228,228,SP,JACUPIRANGA,65935
0333,333,SP,JAGUARIÚNA,65951
0152,152,SP,JALES,65978
0029,29,SP,JAMBEIRO,65994
0304,304,SP,JANDIRA,66010
0204,204,SP,JARDINÓPOLIS,66036
0016,16,SP,JARINU,66052
0063,63,SP,JAÚ,66079
0155,155,SP,JERIQUARA,66095
0092,92,SP,JOANÓPOLIS,66117
0064,64,SP,JOSÉ BONIFÁCIO,66150
0106,106,SP,JOÃO RAMALHO,66133
0142,142,SP,JUMIRIM,62324
0065,65,SP,JUNDIAÍ,66192
0281,281,SP,JUNDIAÍ,66192
0424,424,SP,JUNDIAÍ,66192
0196,196,SP,JUNQUEIRÓPOLIS,66214
0201,201,SP,JUQUITIBA,66257
0223,223,SP,JUQUIÁ,66230
0031,31,SP,JÚLIO MESQUITA,66176
0128,128,SP,LAGOINHA,66273
0142,142,SP,LARANJAL PAULISTA,66290
0042,42,SP,LAVRINHAS,66338
0146,146,SP,LAVÍNIA,66311
0188,188,SP,LEME,66354
0161,161,SP,LENÇÓIS PAULISTA,66370
0066,66,SP,LIMEIRA,66397
0399,399,SP,LIMEIRA,66397
0134,134,SP,LINDÓIA,66419
0067,67,SP,LINS,66435
0068,68,SP,LORENA,66451
0214,214,SP,LOURDES,62022
0345,345,SP,LOUVEIRA,66478
0159,159,SP,LUCIANÓPOLIS,66516
0069,69,SP,LUCÉLIA,66494
0289,289,SP,LUIZIÂNIA,66559
0180,180,SP,LUPÉRCIO,66575
0012,12,SP,LUTÉCIA,66591
0133,133,SP,LUÍS ANTÔNIO,66532
0086,86,SP,MACATUBA,66613
0077,77,SP,MACAUBAL,66630
0302,302,SP,MACEDÔNIA,66656
0162,162,SP,MAGDA,66672
0131,131,SP,MAIRINQUE,66699
0237,237,SP,MAIRIPORÃ,66710
0094,94,SP,MANDURI,66737
0102,102,SP,MARABÁ PAULISTA,66753
0290,290,SP,MARACAÍ,66770
0079,79,SP,MARAPOAMA,61867
0232,232,SP,MARINÓPOLIS,66834
0157,157,SP,MARIÁPOLIS,66796
0071,71,SP,MARTINÓPOLIS,66850
0400,400,SP,MARÍLIA,66818
0070,70,SP,MARÍLIA,66818
0170,170,SP,MATÃO,66877
0365,365,SP,MAUÁ,66893
0217,217,SP,MAUÁ,66893
0339,339,SP,MAUÁ,66893
0064,64,SP,MENDONÇA,66915
0302,302,SP,MERIDIANO,66931
0427,427,SP,MESÓPOLIS,61964
0208,208,SP,MIGUELÓPOLIS,66958
0241,241,SP,MINEIROS DO TIETÊ,66974
0224,224,SP,MIRA ESTRELA,67016
0218,218,SP,MIRACATU,66990
0153,153,SP,MIRANDÓPOLIS,67032
0165,165,SP,MIRANTE DO PARANAPANEMA,67059
0072,72,SP,MIRASSOL,67075
0072,72,SP,MIRASSOLÂNDIA,67091
0073,73,SP,MOCOCA,67113
0319,319,SP,MOGI DAS CRUZES,67130
0074,74,SP,MOGI DAS CRUZES,67130
0287,287,SP,MOGI DAS CRUZES,67130
0216,216,SP,MOGI GUAÇU,67156
0075,75,SP,MOGI MIRIM,67172
0038,38,SP,MOMBUCA,67199
0189,189,SP,MONGAGUÁ,67237
0008,8,SP,MONTE ALEGRE DO SUL,67253
0076,76,SP,MONTE ALTO,67270
0077,77,SP,MONTE APRAZÍVEL,67296
0171,171,SP,MONTE AZUL PAULISTA,67318
0175,175,SP,MONTE CASTELO,67334
0358,358,SP,MONTE MOR,67377
0282,282,SP,MONTEIRO LOBATO,67350
0162,162,SP,MONÇÕES,67210
0336,336,SP,MORRO AGUDO,67393
0058,58,SP,MORUNGABA,67415
0239,239,SP,MOTUCA,61069
0009,9,SP,MURUTINGA DO SUL,67431
0106,106,SP,NANTES,62340
0261,261,SP,NARANDIBA,67458
0084,84,SP,NATIVIDADE DA SERRA,67474
0016,16,SP,NAZARÉ PAULISTA,67490
0072,72,SP,NEVES PAULISTA,67512
0162,162,SP,NHANDEARA,67539
0077,77,SP,NIPOÃ,67555
0126,126,SP,NOVA ALIANÇA,67571
0053,53,SP,NOVA CAMPINA,61980
0187,187,SP,NOVA CANAÃ PAULISTA,61425
0225,225,SP,NOVA CASTILHO,62367
0013,13,SP,NOVA EUROPA,67598
0078,78,SP,NOVA GRANADA,67610
0175,175,SP,NOVA GUATAPORANGA,67636
0009,9,SP,NOVA INDEPENDÊNCIA,67652
0162,162,SP,NOVA LUZITÂNIA,67679
0292,292,SP,NOVA ODESSA,67695
0179,179,SP,NOVAIS,61409
0079,79,SP,NOVO HORIZONTE,67717
0081,81,SP,NUPORANGA,67733
0180,180,SP,OCAUÇU,67750
0080,80,SP,OLÍMPIA,67792
0078,78,SP,ONDA VERDE,67814
0180,180,SP,ORIENTE,67830
0164,164,SP,ORINDIÚVA,67857
0081,81,SP,ORLÂNDIA,67873
0276,276,SP,OSASCO,67890
0277,277,SP,OSASCO,67890
0331,331,SP,OSASCO,67890
0213,213,SP,OSASCO,67890
0315,315,SP,OSASCO,67890
0332,332,SP,OSASCO,67890
0012,12,SP,OSCAR BRESSANE,67911
0163,163,SP,OSVALDO CRUZ,67938
0082,82,SP,OURINHOS,67954
0149,149,SP,OURO VERDE,67970
0302,302,SP,OUROESTE,62383
0196,196,SP,PACAEMBU,67997
0224,224,SP,PALESTINA,68012
0111,111,SP,PALMARES PAULISTA,68039
0232,232,SP,PALMEIRA D&apos;OESTE,68055
0083,83,SP,PALMITAL,68071
0175,175,SP,PANORAMA,68098
0012,12,SP,PARAGUAÇU PAULISTA,68110
0084,84,SP,PARAIBUNA,68136
0301,301,SP,PARANAPANEMA,68179
0427,427,SP,PARANAPUÃ,68195
0163,163,SP,PARAPUÃ,68217
0171,171,SP,PARAÍSO,68152
0026,26,SP,PARDINHO,68233
0228,228,SP,PARIQUERA-AÇU,68250
0147,147,SP,PARISI,61824
0046,46,SP,PATROCÍNIO PAULISTA,68276
0175,175,SP,PAULICÉIA,68292
0007,7,SP,PAULISTÂNIA,62405
0164,164,SP,PAULO DE FARIA,68330
0323,323,SP,PAULÍNIA,68314
0086,86,SP,PEDERNEIRAS,68357
0298,298,SP,PEDRA BELA,68373
0302,302,SP,PEDRANÓPOLIS,68390
0155,155,SP,PEDREGULHO,68411
0333,333,SP,PEDREIRA,68438
0290,290,SP,PEDRINHAS PAULISTA,61247
0295,295,SP,PEDRO DE TOLEDO,68454
0087,87,SP,PENÁPOLIS,68470
0088,88,SP,PEREIRA BARRETO,68497
0041,41,SP,PEREIRAS,68519
0295,295,SP,PERUÍBE,68535
0210,210,SP,PIACATU,68551
0089,89,SP,PIEDADE,68578
0089,89,SP,PILAR DO SUL,68594
0090,90,SP,PINDAMONHANGABA,68616
0111,111,SP,PINDORAMA,68632
0136,136,SP,PINHALZINHO,68675
0117,117,SP,PIQUEROBI,68691
0068,68,SP,PIQUETE,68713
0092,92,SP,PIRACAIA,68730
0093,93,SP,PIRACICABA,68756
0270,270,SP,PIRACICABA,68756
0244,244,SP,PIRACICABA,68756
0094,94,SP,PIRAJU,68772
0095,95,SP,PIRAJUÍ,68799
0076,76,SP,PIRANGI,68810
0386,386,SP,PIRAPORA DO BOM JESUS,68837
0261,261,SP,PIRAPOZINHO,68853
0096,96,SP,PIRASSUNUNGA,68870
0023,23,SP,PIRATININGA,68896
0098,98,SP,PITANGUEIRAS,68918
0214,214,SP,PLANALTO,68934
0083,83,SP,PLATINA,68950
0077,77,SP,POLONI,68993
0099,99,SP,POMPÉIA,69019
0095,95,SP,PONGAÍ,69035
0135,135,SP,PONTAL,69051
0152,152,SP,PONTALINDA,61808
0224,224,SP,PONTES GESTAL,69078
0233,233,SP,POPULINA,69094
0140,140,SP,PORANGABA,69116
0100,100,SP,PORTO FELIZ,69132
0194,194,SP,PORTO FERREIRA,69159
0190,190,SP,POTIM,61565
0126,126,SP,POTIRENDABA,69175
0219,219,SP,POÁ,68977
0069,69,SP,PRACINHA,62120
0197,197,SP,PRADÓPOLIS,69191
0317,317,SP,PRAIA GRANDE,69213
0406,406,SP,PRAIA GRANDE,69213
0129,129,SP,PRATÂNIA,62146
0095,95,SP,PRESIDENTE ALVES,69230
0165,165,SP,PRESIDENTE BERNARDES,69256
0195,195,SP,PRESIDENTE EPITÁCIO,69272
0101,101,SP,PRESIDENTE PRUDENTE,69299
0402,402,SP,PRESIDENTE PRUDENTE,69299
0102,102,SP,PRESIDENTE VENCESLAU,69310
0103,103,SP,PROMISSÃO,69337
0355,355,SP,QUADRA,62162
0106,106,SP,QUATÁ,69353
0099,99,SP,QUEIROZ,69370
0042,42,SP,QUELUZ,69396
0099,99,SP,QUINTANA,69418
0038,38,SP,RAFARD,69434
0106,106,SP,RANCHARIA,69450
0128,128,SP,REDENÇÃO DA SERRA,69477
0167,167,SP,REGENTE FEIJÓ,69493
0095,95,SP,REGINÓPOLIS,69515
0172,172,SP,REGISTRO,69531
0240,240,SP,RESTINGA,69558
0010,10,SP,RIBEIRA,69574
0107,107,SP,RIBEIRÃO BONITO,69590
0053,53,SP,RIBEIRÃO BRANCO,69612
0240,240,SP,RIBEIRÃO CORRENTE,69639
0313,313,SP,RIBEIRÃO DO SUL,69655
0117,117,SP,RIBEIRÃO DOS ÍNDIOS,62421
0037,37,SP,RIBEIRÃO GRANDE,61700
0183,183,SP,RIBEIRÃO PIRES,69671
0382,382,SP,RIBEIRÃO PIRES,69671
0266,266,SP,RIBEIRÃO PRETO,69698
0305,305,SP,RIBEIRÃO PRETO,69698
0108,108,SP,RIBEIRÃO PRETO,69698
0265,265,SP,RIBEIRÃO PRETO,69698
0155,155,SP,RIFAINA,69736
0239,239,SP,RINCÃO,69752
0210,210,SP,RINÓPOLIS,69779
0288,288,SP,RIO CLARO,69795
0110,110,SP,RIO CLARO,69795
0244,244,SP,RIO DAS PEDRAS,69817
0382,382,SP,RIO GRANDE DA SERRA,69833
0164,164,SP,RIOLÂNDIA,69850
0056,56,SP,RIVERSUL,69710
0330,330,SP,ROSANA,61166
0190,190,SP,ROSEIRA,69876
0187,187,SP,RUBINÉIA,69914
0151,151,SP,RUBIÁCEA,69892
0297,297,SP,SABINO,69930
0163,163,SP,SAGRES,69957
0207,207,SP,SALES,69973
0081,81,SP,SALES OLIVEIRA,69990
0112,112,SP,SALESÓPOLIS,70017
0069,69,SP,SALMOURÃO,70033
0270,270,SP,SALTINHO,61441
0221,221,SP,SALTO,70050
0294,294,SP,SALTO DE PIRAPORA,70076
0313,313,SP,SALTO GRANDE,70092
0261,261,SP,SANDOVALINA,70114
0111,111,SP,SANTA ADÉLIA,70130
0427,427,SP,SANTA ALBERTINA,70157
0112,112,SP,SANTA BRANCA,70211
0186,186,SP,SANTA BÁRBARA D&apos;OESTE,70173
0187,187,SP,SANTA CLARA D&apos;OESTE,70238
0188,188,SP,SANTA CRUZ DA CONCEIÇÃO,70254
0032,32,SP,SANTA CRUZ DA ESPERANÇA,62189
0039,39,SP,SANTA CRUZ DAS PALMEIRAS,70270
0114,114,SP,SANTA CRUZ DO RIO PARDO,70297
0139,139,SP,SANTA ERNESTINA,70319
0187,187,SP,SANTA FÉ DO SUL,70335
0243,243,SP,SANTA GERTRUDES,70351
0115,115,SP,SANTA ISABEL,70378
0239,239,SP,SANTA LÚCIA,70394
0130,130,SP,SANTA MARIA DA SERRA,70416
0175,175,SP,SANTA MERCEDES,70432
0187,187,SP,SANTA RITA D&apos;OESTE,70491
0116,116,SP,SANTA RITA DO PASSA QUATRO,70513
0133,133,SP,SANTA ROSA DE VITERBO,70530
0427,427,SP,SANTA SALETE,62200
0187,187,SP,SANTANA DA PONTE PENSA,70459
0386,386,SP,SANTANA DE PARNAÍBA,70475
0117,117,SP,SANTO ANASTÁCIO,70556
0156,156,SP,SANTO ANDRÉ,70572
0306,306,SP,SANTO ANDRÉ,70572
0383,383,SP,SANTO ANDRÉ,70572
0263,263,SP,SANTO ANDRÉ,70572
0264,264,SP,SANTO ANDRÉ,70572
0307,307,SP,SANTO ANDRÉ,70572
0202,202,SP,SANTO ANTÔNIO DA ALEGRIA,70599
0333,333,SP,SANTO ANTÔNIO DE POSSE,70610
0299,299,SP,SANTO ANTÔNIO DO ARACANGUÁ,61328
0091,91,SP,SANTO ANTÔNIO DO JARDIM,70637
0314,314,SP,SANTO ANTÔNIO DO PINHAL,70653
0182,182,SP,SANTO EXPEDITO,70670
0118,118,SP,SANTOS,70718
0272,272,SP,SANTOS,70718
0273,273,SP,SANTOS,70718
0025,25,SP,SANTÓPOLIS DO AGUAPEÍ,70696
0052,52,SP,SARAPUÍ,71234
0234,234,SP,SARUTAIÁ,71250
0077,77,SP,SEBASTIANÓPOLIS DO SUL,71277
0109,109,SP,SERRA AZUL,71293
0134,134,SP,SERRA NEGRA,71331
0109,109,SP,SERRANA,71315
0135,135,SP,SERTÃOZINHO,71358
0172,172,SP,SETE BARRAS,71374
0080,80,SP,SEVERÍNIA,71390
0145,145,SP,SILVEIRAS,71412
0136,136,SP,SOCORRO,71439
0343,343,SP,SOROCABA,71455
0271,271,SP,SOROCABA,71455
0137,137,SP,SOROCABA,71455
0342,342,SP,SOROCABA,71455
0356,356,SP,SOROCABA,71455
0088,88,SP,SUD MENNUCCI,71471
0230,230,SP,SUMARÉ,71498
0362,362,SP,SUMARÉ,71498
0415,415,SP,SUZANO,71510
0181,181,SP,SUZANO,71510
0088,88,SP,SUZANÁPOLIS,61301
0314,314,SP,SÃO BENTO DO SAPUCAÍ,70734
0414,414,SP,SÃO BERNARDO DO CAMPO,70750
0174,174,SP,SÃO BERNARDO DO CAMPO,70750
0296,296,SP,SÃO BERNARDO DO CAMPO,70750
0283,283,SP,SÃO BERNARDO DO CAMPO,70750
0284,284,SP,SÃO BERNARDO DO CAMPO,70750
0409,409,SP,SÃO BERNARDO DO CAMPO,70750
0166,166,SP,SÃO CAETANO DO SUL,70777
0269,269,SP,SÃO CAETANO DO SUL,70777
0121,121,SP,SÃO CARLOS,70793
0410,410,SP,SÃO CARLOS,70793
0232,232,SP,SÃO FRANCISCO,70815
0123,123,SP,SÃO JOAQUIM DA BARRA,70890
0240,240,SP,SÃO JOSÉ DA BELA VISTA,70912
0018,18,SP,SÃO JOSÉ DO BARREIRO,70939
0124,124,SP,SÃO JOSÉ DO RIO PARDO,70955
0125,125,SP,SÃO JOSÉ DO RIO PRETO,70971
0267,267,SP,SÃO JOSÉ DO RIO PRETO,70971
0268,268,SP,SÃO JOSÉ DO RIO PRETO,70971
0282,282,SP,SÃO JOSÉ DOS CAMPOS,70998
0411,411,SP,SÃO JOSÉ DOS CAMPOS,70998
0412,412,SP,SÃO JOSÉ DOS CAMPOS,70998
0127,127,SP,SÃO JOSÉ DOS CAMPOS,70998
0122,122,SP,SÃO JOÃO DA BOA VISTA,70831
0233,233,SP,SÃO JOÃO DAS DUAS PONTES,70858
0225,225,SP,SÃO JOÃO DE IRACEMA,61883
0175,175,SP,SÃO JOÃO DO PAU D&apos;ALHO,70874
